t,n_grads,f,comm_rounds,var_error
167.0,0.0,0.012421222136925494,167.0,-1796.4073420410334
168.0,0.0,0.01242814679722632,168.0,-1796.4073351163731
169.0,0.0,0.012435046509699921,169.0,-1796.4073282166607
170.0,0.0,0.012441921307523028,170.0,-1796.4073213418628
171.0,0.0,0.012448771227476741,171.0,-1796.4073144919428
172.0,0.0,0.012455596309804444,172.0,-1796.4073076668606
173.0,0.0,0.01246239659807423,173.0,-1796.4073008665723
174.0,0.0,0.012469172139045862,174.0,-1796.4072940910314
175.0,0.0,0.01247592298254204,175.0,-1796.4072873401878
176.0,0.0,0.012482649181323828,176.0,-1796.407280613989
177.0,0.0,0.012489350790970206,177.0,-1796.4072739123794
178.0,0.0,0.012496027869761506,178.0,-1796.4072672353007
179.0,0.0,0.01250268047856669,179.0,-1796.4072605826918
180.0,0.0,0.012509308680734299,180.0,-1796.4072539544895
181.0,0.0,0.012515912541986956,181.0,-1796.4072473506283
182.0,0.0,0.012522492130319387,182.0,-1796.40724077104
183.0,0.0,0.012529047515899755,183.0,-1796.4072342156544
184.0,0.0,0.012535578770974193,184.0,-1796.4072276843995
185.0,0.0,0.012542085969774597,185.0,-1796.4072211772007
186.0,0.0,0.012548569188429327,186.0,-1796.4072146939818
187.0,0.0,0.012555028504876954,187.0,-1796.4072082346654
188.0,0.0,0.012561463998782803,188.0,-1796.4072017991716
189.0,0.0,0.012567875751458265,189.0,-1796.4071953874188
190.0,0.0,0.012574263845782814,190.0,-1796.4071889993245
191.0,0.0,0.012580628366128551,191.0,-1796.4071826348043
192.0,0.0,0.012586969398287306,192.0,-1796.407176293772
193.0,0.0,0.012593287029400173,193.0,-1796.407169976141
194.0,0.0,0.012599581347889287,194.0,-1796.4071636818226
195.0,0.0,0.012605852443392074,195.0,-1796.407157410727
196.0,0.0,0.012612100406697453,196.0,-1796.4071511627637
197.0,0.0,0.012618325329684377,197.0,-1796.4071449378407
198.0,0.0,0.012624527305262352,198.0,-1796.4071387358651
199.0,0.0,0.012630706427313931,199.0,-1796.4071325567431
200.0,0.0,0.012636862790639167,200.0,-1796.4071264003796
