t,n_grads,f,comm_rounds,var_error
158.0,5144480.0,0.524602213533752,158.0,1.2537497337804528
159.0,5177040.0,0.5241268366010335,159.0,1.250815276021903
160.0,5209600.0,0.5236552308430981,160.0,1.247890988829582
161.0,5242160.0,0.5231873547593164,161.0,1.2449768069684934
162.0,5274720.0,0.522723167429378,162.0,1.2420726658271313
163.0,5307280.0,0.5222626285032186,163.0,1.2391785014115941
164.0,5339840.0,0.521805698191218,164.0,1.23629425033974
165.0,5372400.0,0.521352337254654,165.0,1.2334198498353612
166.0,5404960.0,0.5209025069963978,166.0,1.230555237722401
167.0,5437520.0,0.52045616925184,167.0,1.227700352419192
168.0,5470080.0,0.5200132863800352,168.0,1.2248551329327297
169.0,5502640.0,0.5195738212550548,169.0,1.2220195188529697
170.0,5535200.0,0.5191377372575392,170.0,1.2191934503471595
171.0,5567760.0,0.5187049982664393,171.0,1.2163768681541973
172.0,5600320.0,0.5182755686509405,172.0,1.2135697135790173
173.0,5632880.0,0.5178494132625595,173.0,1.2107719284870095
174.0,5665440.0,0.5174264974274109,174.0,1.2079834552984656
175.0,5698000.0,0.5170067869386318,175.0,1.2052042369830571
176.0,5730560.0,0.5165902480489628,176.0,1.2024342170543414
177.0,5763120.0,0.5161768474634786,177.0,1.1996733395643013
178.0,5795680.0,0.51576655233246,178.0,1.1969215490979173
179.0,5828240.0,0.5153593302444079,179.0,1.194178790767765
180.0,5860800.0,0.51495514921919,180.0,1.1914450102086545
181.0,5893360.0,0.5145539777013177,181.0,1.1887201535722953
182.0,5925920.0,0.5141557845533509,182.0,1.1860041675219977
183.0,5958480.0,0.5137605390494225,183.0,1.1832969992274087
184.0,5991040.0,0.5133682108688847,184.0,1.180598596359281
185.0,6023600.0,0.5129787700900686,185.0,1.1779089070842792
186.0,6056160.0,0.5125921871841579,186.0,1.1752278800598195
187.0,6088720.0,0.5122084330091708,187.0,1.1725554644289449
188.0,6121280.0,0.5118274788040498,188.0,1.169891609815242
189.0,6153840.0,0.5114492961828545,189.0,1.1672362663177884
190.0,6186400.0,0.5110738571290561,190.0,1.1645893845061426
191.0,6218960.0,0.5107011339899314,191.0,1.161950915415368
192.0,6251520.0,0.5103310994710534,192.0,1.1593208105410981
193.0,6284080.0,0.5099637266308753,193.0,1.1566990218346407
194.0,6316640.0,0.5095989888754093,194.0,1.154085501698117
195.0,6349200.0,0.5092368599529933,195.0,1.1514802029796454
196.0,6381760.0,0.508877313949147,196.0,1.1488830789685618
197.0,6414320.0,0.508520325281516,197.0,1.1462940833906798
198.0,6446880.0,0.5081658686948982,198.0,1.1437131704035937
199.0,6479440.0,0.5078139192563549,199.0,1.1411402945920188
200.0,6512000.0,0.5074644523504037,200.0,1.1385754109631743
